Alocacao, TempoMyMalloc, TempoMalloc
2364416,0.000017,0.000072
2365440,0.000011,0.000079
2366464,0.000016,0.000071
2367488,0.000013,0.000078
2368512,0.000012,0.000095
2369536,0.000013,0.000070
2370560,0.000014,0.000067
2371584,0.000011,0.000074
2372608,0.000016,0.000085
2373632,0.000014,0.000082
2374656,0.000012,0.000074
2375680,0.000015,0.000095
2376704,0.000015,0.000101
2377728,0.000011,0.000077
2378752,0.000015,0.000078
2379776,0.000013,0.000073
2380800,0.000012,0.000086
2381824,0.000013,0.000073
2382848,0.000015,0.000081
2383872,0.000011,0.000080
2384896,0.000015,0.000089
2385920,0.000011,0.000077
2386944,0.000012,0.000099
2387968,0.000013,0.000084
2388992,0.000013,0.000096
2390016,0.000012,0.000080
2391040,0.000020,0.000077
2392064,0.000014,0.000074
2393088,0.000012,0.000089
2394112,0.000013,0.000085
2395136,0.000018,0.000086
2396160,0.000011,0.000084
2397184,0.000018,0.000103
2398208,0.000013,0.000075
2399232,0.000013,0.000070
2400256,0.000013,0.000077
2401280,0.000015,0.000088
2402304,0.000011,0.000079
2403328,0.000014,0.000073
2404352,0.000013,0.000085
2405376,0.000013,0.000099
2406400,0.000014,0.000078
2407424,0.000015,0.000075
2408448,0.000013,0.000079
2409472,0.000015,0.000098
2410496,0.000014,0.000082
2411520,0.000012,0.000085
2412544,0.000013,0.000089
2413568,0.000015,0.000101
2414592,0.000011,0.000093
2415616,0.000015,0.000085
2416640,0.000012,0.000084
2417664,0.000013,0.000092
2418688,0.000013,0.000079
2419712,0.000013,0.000081
2420736,0.000012,0.000078
2421760,0.000015,0.000092
2422784,0.000013,0.000076
2423808,0.000013,0.000078
2424832,0.000018,0.000100
2425856,0.000014,0.000106
2426880,0.000011,0.000100
2427904,0.000015,0.000083
2428928,0.000015,0.000078
2429952,0.000012,0.000092
2430976,0.000014,0.000076
2432000,0.000015,0.000078
2433024,0.000011,0.000087
2434048,0.000016,0.000101
2435072,0.000013,0.000080
2436096,0.000015,0.000076
2437120,0.000016,0.000077
2438144,0.000016,0.000098
2439168,0.000011,0.000080
2440192,0.000015,0.000080
2441216,0.000013,0.000083
2442240,0.000016,0.000093
2443264,0.000013,0.000084
2444288,0.000015,0.000082
2445312,0.000011,0.000075
2446336,0.000016,0.000084
2447360,0.000012,0.000083
2448384,0.000016,0.000075
2449408,0.000013,0.000081
2450432,0.000013,0.000093
2451456,0.000012,0.000080
2452480,0.000015,0.000077
2453504,0.000016,0.000076
2454528,0.000011,0.000094
2455552,0.000014,0.000079
2456576,0.000015,0.000078
2457600,0.000012,0.000082
2458624,0.000020,0.000079
2459648,0.000014,0.000078
2460672,0.000013,0.000079
2461696,0.000014,0.000079
2462720,0.000014,0.000084
2463744,0.000011,0.000077
2464768,0.000016,0.000093
2465792,0.000013,0.000085
2466816,0.000011,0.000105
2467840,0.000015,0.000087
2468864,0.000016,0.000083
2469888,0.000012,0.000086
2470912,0.000015,0.000094
2471936,0.000014,0.000083
2472960,0.000013,0.000086
2473984,0.000014,0.000086
2475008,0.000017,0.000102
2476032,0.000012,0.000081
2477056,0.000016,0.000085
2478080,0.000011,0.000078
2479104,0.000013,0.000083
2480128,0.000014,0.000085
2481152,0.000014,0.000097
2482176,0.000011,0.000090
2483200,0.000015,0.000088
2484224,0.000014,0.000091
2485248,0.000014,0.000080
2486272,0.000013,0.000084
2487296,0.000015,0.000084
2488320,0.000010,0.000077
2489344,0.000015,0.000075
2490368,0.000012,0.000081
2491392,0.000013,0.000082
2492416,0.000013,0.000082
2493440,0.000025,0.000088
2494464,0.000011,0.000091
2495488,0.000015,0.000088
2496512,0.000022,0.000089
2497536,0.000013,0.000083
2498560,0.000014,0.000083
2499584,0.000016,0.000091
2500608,0.000011,0.000099
2501632,0.000016,0.000088
2502656,0.000013,0.000088
2503680,0.000015,0.000087
2504704,0.000022,0.000030
2505728,0.000022,0.000025
2506752,0.000010,0.000028
2507776,0.000015,0.000027
2508800,0.000011,0.000066
2509824,0.000018,0.000045
2510848,0.000015,0.000037
2511872,0.000015,0.000028
2512896,0.000013,0.000039
2513920,0.000013,0.000039
2514944,0.000015,0.000035
2515968,0.000014,0.000036
2516992,0.000012,0.000038
2518016,0.000016,0.000027
2519040,0.000014,0.000037
2520064,0.000013,0.000034
2521088,0.000015,0.000034
2522112,0.000014,0.000036
2523136,0.000012,0.000043
2524160,0.000017,0.000034
2525184,0.000013,0.000040
2526208,0.000013,0.000036
2527232,0.000016,0.000030
2528256,0.000014,0.000034
2529280,0.000011,0.000036
2530304,0.000015,0.000027
2531328,0.000012,0.000035
2532352,0.000013,0.000039
2533376,0.000015,0.000033
2534400,0.000015,0.000035
2535424,0.000011,0.000033
2536448,0.000014,0.000029
2537472,0.000012,0.000037
2538496,0.000014,0.000036
2539520,0.000014,0.000028
2540544,0.000014,0.000036
2541568,0.000013,0.000040
2542592,0.000016,0.000030
2543616,0.000013,0.000046
2544640,0.000014,0.000033
2545664,0.000014,0.000029
2546688,0.000015,0.000034
2547712,0.000012,0.000040
2548736,0.000016,0.000029
2549760,0.000013,0.000036
2550784,0.000013,0.000037
2551808,0.000016,0.000035
2552832,0.000014,0.000035
2553856,0.000012,0.000036
2554880,0.000015,0.000028
2555904,0.000013,0.000038
2556928,0.000013,0.000035
2557952,0.000015,0.000029
2558976,0.000015,0.000037
2560000,0.000012,0.000035
2561024,0.000015,0.000033
2562048,0.000016,0.000036
2563072,0.000014,0.000045
2564096,0.000014,0.000029
2565120,0.000016,0.000035
2566144,0.000013,0.000037
2567168,0.000016,0.000028
2568192,0.000013,0.000048
2569216,0.000015,0.000041
2570240,0.000015,0.000035
2571264,0.000015,0.000036
2572288,0.000012,0.000035
2573312,0.000015,0.000028
2574336,0.000014,0.000038
2575360,0.000013,0.000036
2576384,0.000016,0.000030
2577408,0.000016,0.000044
2578432,0.000012,0.000036
2579456,0.000014,0.000032
2580480,0.000014,0.000036
2581504,0.000015,0.000033
2582528,0.000014,0.000037
2583552,0.000016,0.000035
2584576,0.000012,0.000036
2585600,0.000017,0.000037
2586624,0.000019,0.000067
2587648,0.000012,0.000038
2588672,0.000016,0.000035
2589696,0.000015,0.000035
2590720,0.000011,0.000036
2591744,0.000017,0.000031
2592768,0.000014,0.000038
2593792,0.000013,0.000036
2594816,0.000014,0.000030
2595840,0.000015,0.000054
2596864,0.000014,0.000045
2597888,0.000016,0.000037
2598912,0.000014,0.000039
2599936,0.000015,0.000038
2600960,0.000023,0.000032
2601984,0.000017,0.000040
2603008,0.000012,0.000040
2604032,0.000015,0.000027
2605056,0.000014,0.000038
2606080,0.000013,0.000038
2607104,0.000015,0.000039
2608128,0.000015,0.000041
2609152,0.000013,0.000045
2610176,0.000017,0.000040
2611200,0.000016,0.000044
2612224,0.000014,0.000041
2613248,0.000015,0.000030
2614272,0.000014,0.000036
2615296,0.000013,0.000037
2616320,0.000015,0.000031
2617344,0.000013,0.000037
2618368,0.000014,0.000040
2619392,0.000020,0.000029
2620416,0.000015,0.000037
2621440,0.000013,0.000039
2622464,0.000016,0.000027
2623488,0.000015,0.000039
2624512,0.000013,0.000036
2625536,0.000024,0.000037
2626560,0.000015,0.000035
2627584,0.000012,0.000044
2628608,0.000016,0.000035
2629632,0.000014,0.000038
2630656,0.000014,0.000037
2631680,0.000015,0.000029
2632704,0.000021,0.000034
2633728,0.000013,0.000036
2634752,0.000017,0.000032
2635776,0.000013,0.000037
2636800,0.000015,0.000043
2637824,0.000016,0.000035
2638848,0.000015,0.000034
2639872,0.000013,0.000035
2640896,0.000016,0.000046
2641920,0.000014,0.000037
2642944,0.000013,0.000033
2643968,0.000014,0.000032
2644992,0.000015,0.000034
2646016,0.000012,0.000035
2647040,0.000022,0.000035
2648064,0.000013,0.000040
2649088,0.000013,0.000034
2650112,0.000015,0.000029
2651136,0.000015,0.000035
2652160,0.000012,0.000036
2653184,0.000016,0.000030
2654208,0.000013,0.000034
2655232,0.000015,0.000041
2656256,0.000015,0.000029
2657280,0.000015,0.000043
2658304,0.000012,0.000044
2659328,0.000016,0.000030
2660352,0.000013,0.000037
2661376,0.000014,0.000048
2662400,0.000015,0.000033
2663424,0.000014,0.000033
2664448,0.000013,0.000036
2665472,0.000014,0.000027
2666496,0.000012,0.000044
2667520,0.000014,0.000036
2668544,0.000014,0.000029
2669568,0.000015,0.000035
2670592,0.000014,0.000037
2671616,0.000016,0.000031
2672640,0.000013,0.000039
2673664,0.000014,0.000035
2674688,0.000014,0.000029
2675712,0.000014,0.000035
2676736,0.000012,0.000045
2677760,0.000025,0.000031
2678784,0.000014,0.000037
2679808,0.000014,0.000034
2680832,0.000015,0.000032
2681856,0.000014,0.000035
2682880,0.000011,0.000036
2683904,0.000016,0.000028
2684928,0.000015,0.000040
2685952,0.000016,0.000033
2686976,0.000013,0.000027
2688000,0.000014,0.000034
2689024,0.000011,0.000041
2690048,0.000015,0.000028
2691072,0.000012,0.000040
2692096,0.000015,0.000037
2693120,0.000014,0.000029
2694144,0.000014,0.000033
2695168,0.000011,0.000037
2696192,0.000015,0.000033
2697216,0.000012,0.000035
2698240,0.000014,0.000035
2699264,0.000015,0.000040
2700288,0.000016,0.000035
2701312,0.000012,0.000035
2702336,0.000015,0.000027
2703360,0.000013,0.000036
2704384,0.000015,0.000035
2705408,0.000014,0.000029
2706432,0.000018,0.000036
2707456,0.000012,0.000038
2708480,0.000015,0.000031
2709504,0.000013,0.000036
2710528,0.000012,0.000039
2711552,0.000016,0.000030
2712576,0.000014,0.000034
2713600,0.000013,0.000037
2714624,0.000015,0.000028
2715648,0.000021,0.000035
2716672,0.000025,0.000037
2717696,0.000014,0.000035
2718720,0.000015,0.000036
2719744,0.000012,0.000036
2720768,0.000017,0.000028
2721792,0.000015,0.000037
2722816,0.000015,0.000035
2723840,0.000015,0.000029
2724864,0.000015,0.000035
2725888,0.000012,0.000041
2726912,0.000015,0.000032
2727936,0.000013,0.000036
2728960,0.000013,0.000035
2729984,0.000014,0.000030
2731008,0.000014,0.000035
2732032,0.000013,0.000036
2733056,0.000015,0.000028
2734080,0.000014,0.000038
2735104,0.000016,0.000033
2736128,0.000022,0.000034
2737152,0.000015,0.000038
2738176,0.000012,0.000035
2739200,0.000015,0.000028
2740224,0.000014,0.000052
2741248,0.000014,0.000034
2742272,0.000014,0.000031
2743296,0.000015,0.000035
2744320,0.000012,0.000034
2745344,0.000014,0.000031
2746368,0.000014,0.000038
2747392,0.000014,0.000040
2748416,0.000015,0.000033
2749440,0.000014,0.000039
2750464,0.000012,0.000038
2751488,0.000016,0.000030
2752512,0.000022,0.000040
2753536,0.000016,0.000044
2754560,0.000016,0.000036
2755584,0.000015,0.000035
2756608,0.000012,0.000036
2757632,0.000017,0.000028
2758656,0.000014,0.000038
2759680,0.000014,0.000050
2760704,0.000016,0.000030
2761728,0.000014,0.000037
2762752,0.000012,0.000036
2763776,0.000016,0.000034
2764800,0.000013,0.000038
2765824,0.000014,0.000035
2766848,0.000015,0.000029
2767872,0.000015,0.000035
2768896,0.000012,0.000035
2769920,0.000015,0.000027
2770944,0.000014,0.000038
2771968,0.000014,0.000035
2772992,0.000014,0.000034
2774016,0.000015,0.000034
2775040,0.000013,0.000038
2776064,0.000015,0.000027
2777088,0.000013,0.000036
2778112,0.000014,0.000034
2779136,0.000015,0.000057
2780160,0.000016,0.000036
2781184,0.000013,0.000048
2782208,0.000016,0.000032
2783232,0.000013,0.000039
2784256,0.000014,0.000036
2785280,0.000014,0.000029
2786304,0.000015,0.000037
2787328,0.000012,0.000037
2788352,0.000016,0.000031
2789376,0.000014,0.000037
2790400,0.000014,0.000035
2791424,0.000019,0.000028
2792448,0.000015,0.000037
2793472,0.000012,0.000036
2794496,0.000015,0.000030
2795520,0.000013,0.000036
2796544,0.000014,0.000039
2797568,0.000018,0.000031
2798592,0.000016,0.000035
2799616,0.000013,0.000037
2800640,0.000021,0.000028
2801664,0.000016,0.000041
2802688,0.000013,0.000042
2803712,0.000016,0.000033
2804736,0.000014,0.000042
2805760,0.000012,0.000038
2806784,0.000015,0.000034
2807808,0.000020,0.000036
2808832,0.000013,0.000034
2809856,0.000020,0.000029
2810880,0.000015,0.000035
2811904,0.000011,0.000043
2812928,0.000015,0.000026
2813952,0.000014,0.000036
2814976,0.000016,0.000035
2816000,0.000015,0.000029
2817024,0.000025,0.000035
2818048,0.000013,0.000037
2819072,0.000020,0.000028
2820096,0.000014,0.000039
2821120,0.000013,0.000034
2822144,0.000015,0.000032
2823168,0.000015,0.000034
2824192,0.000012,0.000035
2825216,0.000017,0.000032
2826240,0.000014,0.000037
2827264,0.000014,0.000036
2828288,0.000018,0.000029
2829312,0.000014,0.000036
2830336,0.000012,0.000037
2831360,0.000016,0.000038
2832384,0.000013,0.000039
2833408,0.000014,0.000035
2834432,0.000014,0.000028
2835456,0.000016,0.000035
2836480,0.000012,0.000038
2837504,0.000020,0.000028
2838528,0.000014,0.000038
2839552,0.000014,0.000036
2840576,0.000014,0.000030
2841600,0.000016,0.000036
2842624,0.000012,0.000037
2843648,0.000015,0.000033
2844672,0.000015,0.000038
2845696,0.000013,0.000040
2846720,0.000020,0.000030
2847744,0.000014,0.000036
2848768,0.000014,0.000036
2849792,0.000016,0.000027
2850816,0.000013,0.000046
2851840,0.000013,0.000035
2852864,0.000015,0.000031
2853888,0.000014,0.000037
2854912,0.000012,0.000038
2855936,0.000019,0.000033
2856960,0.000014,0.000039
2857984,0.000014,0.000035
2859008,0.000015,0.000030
2860032,0.000015,0.000035
2861056,0.000012,0.000037
2862080,0.000015,0.000029
2863104,0.000015,0.000038
2864128,0.000014,0.000038
2865152,0.000018,0.000030
2866176,0.000017,0.000039
2867200,0.000012,0.000036
2868224,0.000016,0.000028
2869248,0.000014,0.000037
2870272,0.000016,0.000043
2871296,0.000015,0.000029
2872320,0.000015,0.000035
2873344,0.000013,0.000036
2874368,0.000019,0.000029
2875392,0.000012,0.000038
2876416,0.000015,0.000034
2877440,0.000015,0.000028
2878464,0.000014,0.000035
2879488,0.000012,0.000035
2880512,0.000016,0.000029
2881536,0.000014,0.000037
2882560,0.000014,0.000036
2883584,0.000018,0.000029
2884608,0.000015,0.000036
2885632,0.000013,0.000041
2886656,0.000016,0.000032
2887680,0.000015,0.000042
2888704,0.000014,0.000037
2889728,0.000013,0.000031
2890752,0.000025,0.000038
2891776,0.000013,0.000042
2892800,0.000018,0.000028
2893824,0.000013,0.000036
2894848,0.000025,0.000037
2895872,0.000016,0.000029
2896896,0.000015,0.000035
2897920,0.000012,0.000037
2898944,0.000014,0.000026
2899968,0.000014,0.000038
2900992,0.000013,0.000035
2902016,0.000019,0.000032
2903040,0.000016,0.000040
2904064,0.000012,0.000036
2905088,0.000016,0.000027
2906112,0.000014,0.000037
2907136,0.000013,0.000035
2908160,0.000014,0.000029
2909184,0.000014,0.000034
2910208,0.000021,0.000034
2911232,0.000016,0.000022
2912256,0.000010,0.000028
2913280,0.000010,0.000027
2914304,0.000011,0.000021
2915328,0.000011,0.000025
2916352,0.000009,0.000027
2917376,0.000013,0.000020
2918400,0.000009,0.000027
2919424,0.000010,0.000025
2920448,0.000013,0.000021
2921472,0.000012,0.000026
2922496,0.000008,0.000027
2923520,0.000012,0.000021
2924544,0.000025,0.000037
2925568,0.000014,0.000027
2926592,0.000011,0.000021
2927616,0.000012,0.000026
2928640,0.000009,0.000028
2929664,0.000014,0.000021
2930688,0.000011,0.000029
2931712,0.000010,0.000025
2932736,0.000010,0.000021
2933760,0.000011,0.000026
2934784,0.000009,0.000026
2935808,0.000013,0.000028
2936832,0.000010,0.000029
2937856,0.000012,0.000026
2938880,0.000013,0.000037
2939904,0.000012,0.000028
2940928,0.000009,0.000027
2941952,0.000012,0.000021
2942976,0.000009,0.000027
2944000,0.000011,0.000025
2945024,0.000011,0.000021
2946048,0.000010,0.000026
2947072,0.000009,0.000028
2948096,0.000014,0.000021
2949120,0.000010,0.000029
2950144,0.000010,0.000027
2951168,0.000011,0.000021
2952192,0.000011,0.000026
2953216,0.000009,0.000025
2954240,0.000011,0.000020
2955264,0.000010,0.000029
2956288,0.000012,0.000032
2957312,0.000016,0.000024
2958336,0.000013,0.000029
2959360,0.000011,0.000033
2960384,0.000015,0.000027
2961408,0.000017,0.000036
2962432,0.000012,0.000033
2963456,0.000014,0.000028
2964480,0.000015,0.000033
2965504,0.000012,0.000032
2966528,0.000018,0.000026
2967552,0.000013,0.000034
2968576,0.000013,0.000034
2969600,0.000014,0.000028
2970624,0.000019,0.000038
2971648,0.000013,0.000055
2972672,0.000014,0.000034
2973696,0.000012,0.000039
2974720,0.000018,0.000043
2975744,0.000022,0.000028
2976768,0.000014,0.000036
2977792,0.000012,0.000034
2978816,0.000016,0.000026
2979840,0.000012,0.000035
2980864,0.000014,0.000043
2981888,0.000016,0.000037
2982912,0.000015,0.000035
2983936,0.000013,0.000037
2984960,0.000020,0.000055
2985984,0.000014,0.000047
2987008,0.000016,0.000041
2988032,0.000015,0.000031
2989056,0.000015,0.000035
2990080,0.000012,0.000037
2991104,0.000016,0.000029
2992128,0.000014,0.000039
2993152,0.000014,0.000037
2994176,0.000021,0.000031
2995200,0.000015,0.000035
2996224,0.000013,0.000039
2997248,0.000016,0.000028
2998272,0.000014,0.000038
2999296,0.000015,0.000044
3000320,0.000020,0.000030
3001344,0.000015,0.000036
3002368,0.000013,0.000037
3003392,0.000022,0.000031
3004416,0.000014,0.000038
3005440,0.000014,0.000034
3006464,0.000016,0.000028
3007488,0.000014,0.000034
3008512,0.000011,0.000036
3009536,0.000016,0.000034
3010560,0.000015,0.000036
3011584,0.000014,0.000035
3012608,0.000018,0.000030
3013632,0.000015,0.000037
3014656,0.000011,0.000038
3015680,0.000016,0.000029
3016704,0.000014,0.000039
3017728,0.000019,0.000036
3018752,0.000015,0.000038
3019776,0.000015,0.000036
3020800,0.000013,0.000038
3021824,0.000019,0.000028
3022848,0.000014,0.000039
3023872,0.000014,0.000036
3024896,0.000014,0.000031
3025920,0.000015,0.000041
3026944,0.000013,0.000041
3027968,0.000016,0.000033
3028992,0.000014,0.000042
3030016,0.000016,0.000039
3031040,0.000020,0.000033
3032064,0.000017,0.000040
3033088,0.000013,0.000039
3034112,0.000016,0.000030
3035136,0.000014,0.000039
3036160,0.000015,0.000035
3037184,0.000016,0.000036
3038208,0.000014,0.000035
3039232,0.000013,0.000035
3040256,0.000025,0.000027
3041280,0.000030,0.000037
3042304,0.000014,0.000038
3043328,0.000015,0.000028
3044352,0.000015,0.000036
3045376,0.000012,0.000038
3046400,0.000016,0.000030
3047424,0.000014,0.000037
3048448,0.000014,0.000036
3049472,0.000019,0.000029
3050496,0.000015,0.000035
3051520,0.000012,0.000035
3052544,0.000015,0.000028
3053568,0.000014,0.000037
3054592,0.000017,0.000035
3055616,0.000014,0.000029
3056640,0.000015,0.000040
3057664,0.000012,0.000035
3058688,0.000018,0.000028
3059712,0.000013,0.000036
3060736,0.000013,0.000034
3061760,0.000027,0.000035
3062784,0.000016,0.000037
3063808,0.000013,0.000036
3064832,0.000016,0.000031
3065856,0.000013,0.000038
3066880,0.000013,0.000035
3067904,0.000020,0.000028
3068928,0.000016,0.000033
3069952,0.000012,0.000036
3070976,0.000015,0.000028
3072000,0.000013,0.000037
3073024,0.000014,0.000032
3074048,0.000015,0.000028
3075072,0.000014,0.000036
3076096,0.000012,0.000040
3077120,0.000024,0.000028
3078144,0.000014,0.000036
3079168,0.000013,0.000034
3080192,0.000014,0.000029
3081216,0.000014,0.000035
3082240,0.000012,0.000035
3083264,0.000015,0.000026
3084288,0.000013,0.000044
3085312,0.000013,0.000035
3086336,0.000018,0.000030
3087360,0.000014,0.000038
3088384,0.000013,0.000037
3089408,0.000016,0.000028
3090432,0.000013,0.000036
3091456,0.000013,0.000034
3092480,0.000015,0.000029
3093504,0.000014,0.000035
3094528,0.000013,0.000035
3095552,0.000018,0.000029
3096576,0.000012,0.000043
3097600,0.000014,0.000035
3098624,0.000014,0.000031
3099648,0.000016,0.000034
3100672,0.000013,0.000035
3101696,0.000015,0.000028
3102720,0.000014,0.000036
3103744,0.000014,0.000034
3104768,0.000018,0.000028
3105792,0.000015,0.000036
3106816,0.000012,0.000037
3107840,0.000015,0.000028
3108864,0.000013,0.000035
3109888,0.000015,0.000035
3110912,0.000015,0.000030
3111936,0.000014,0.000034
3112960,0.000012,0.000039
3113984,0.000017,0.000026
3115008,0.000014,0.000035
3116032,0.000013,0.000035
3117056,0.000015,0.000035
3118080,0.000015,0.000034
3119104,0.000012,0.000036
3120128,0.000015,0.000030
3121152,0.000012,0.000036
3122176,0.000013,0.000036
3123200,0.000015,0.000029
3124224,0.000014,0.000036
3125248,0.000012,0.000036
3126272,0.000015,0.000028
3127296,0.000014,0.000037
3128320,0.000013,0.000034
3129344,0.000014,0.000028
3130368,0.000016,0.000033
3131392,0.000013,0.000039
3132416,0.000014,0.000028
3133440,0.000014,0.000035
3134464,0.000014,0.000034
3135488,0.000014,0.000028
3136512,0.000015,0.000035
3137536,0.000011,0.000042
3138560,0.000014,0.000034
3139584,0.000021,0.000038
3140608,0.000013,0.000036
3141632,0.000015,0.000044
3142656,0.000015,0.000038
3143680,0.000012,0.000035
3144704,0.000015,0.000028
3145728,0.000014,0.000036
3146752,0.000013,0.000032
3147776,0.000014,0.000030
3148800,0.000015,0.000034
3149824,0.000014,0.000037
3150848,0.000015,0.000029
3151872,0.000014,0.000035
3152896,0.000013,0.000037
3153920,0.000014,0.000028
3154944,0.000015,0.000034
3155968,0.000012,0.000037
3156992,0.000015,0.000039
3158016,0.000014,0.000037
3159040,0.000014,0.000037
3160064,0.000015,0.000029
3161088,0.000015,0.000034
3162112,0.000011,0.000035
3163136,0.000015,0.000028
3164160,0.000015,0.000034
3165184,0.000015,0.000039
3166208,0.000015,0.000035
3167232,0.000015,0.000040
3168256,0.000012,0.000042
3169280,0.000015,0.000031
3170304,0.000015,0.000043
3171328,0.000013,0.000036
3172352,0.000016,0.000031
3173376,0.000015,0.000035
3174400,0.000012,0.000036
3175424,0.000015,0.000028
3176448,0.000015,0.000042
3177472,0.000013,0.000038
3178496,0.000015,0.000030
3179520,0.000015,0.000034
3180544,0.000012,0.000035
3181568,0.000016,0.000027
3182592,0.000014,0.000035
3183616,0.000014,0.000033
3184640,0.000014,0.000028
3185664,0.000015,0.000036
3186688,0.000011,0.000044
3187712,0.000016,0.000028
3188736,0.000015,0.000036
3189760,0.000012,0.000034
3190784,0.000014,0.000029
3191808,0.000014,0.000040
3192832,0.000012,0.000035
3193856,0.000016,0.000027
3194880,0.000015,0.000034
3195904,0.000013,0.000037
3196928,0.000014,0.000036
3197952,0.000015,0.000039
3198976,0.000013,0.000035
3200000,0.000015,0.000027
3201024,0.000015,0.000036
3202048,0.000014,0.000034
3203072,0.000014,0.000028
3204096,0.000015,0.000033
3205120,0.000012,0.000039
3206144,0.000014,0.000028
3207168,0.000015,0.000036
3208192,0.000014,0.000034
3209216,0.000014,0.000030
3210240,0.000014,0.000042
3211264,0.000013,0.000036
3212288,0.000015,0.000027
3213312,0.000015,0.000043
3214336,0.000013,0.000038
3215360,0.000015,0.000030
3216384,0.000015,0.000039
3217408,0.000016,0.000035
3218432,0.000015,0.000036
3219456,0.000016,0.000036
3220480,0.000014,0.000038
3221504,0.000024,0.000033
3222528,0.000016,0.000035
3223552,0.000014,0.000042
3224576,0.000016,0.000030
3225600,0.000016,0.000039
3226624,0.000014,0.000035
3227648,0.000015,0.000029
3228672,0.000015,0.000034
3229696,0.000011,0.000038
3230720,0.000015,0.000029
3231744,0.000014,0.000039
3232768,0.000013,0.000038
3233792,0.000015,0.000031
3234816,0.000014,0.000036
3235840,0.000011,0.000044
3236864,0.000015,0.000027
3237888,0.000016,0.000036
3238912,0.000013,0.000034
3239936,0.000015,0.000029
3240960,0.000014,0.000035
3241984,0.000012,0.000040
3243008,0.000015,0.000030
3244032,0.000018,0.000044
3245056,0.000014,0.000034
3246080,0.000015,0.000029
3247104,0.000015,0.000035
3248128,0.000017,0.000037
3249152,0.000015,0.000029
3250176,0.000014,0.000037
3251200,0.000013,0.000039
3252224,0.000014,0.000030
3253248,0.000015,0.000038
3254272,0.000012,0.000042
3255296,0.000016,0.000029
3256320,0.000024,0.000039
3257344,0.000013,0.000036
3258368,0.000015,0.000029
3259392,0.000015,0.000035
3260416,0.000011,0.000039
3261440,0.000015,0.000028
3262464,0.000018,0.000036
3263488,0.000013,0.000036
3264512,0.000017,0.000034
3265536,0.000017,0.000036
3266560,0.000012,0.000037
3267584,0.000015,0.000028
3268608,0.000015,0.000036
3269632,0.000014,0.000038
3270656,0.000018,0.000032
3271680,0.000015,0.000038
3272704,0.000012,0.000039
3273728,0.000015,0.000030
3274752,0.000014,0.000049
3275776,0.000013,0.000037
3276800,0.000015,0.000030
3277824,0.000015,0.000037
3278848,0.000012,0.000045
3279872,0.000015,0.000027
3280896,0.000015,0.000037
3281920,0.000014,0.000037
3282944,0.000014,0.000030
3283968,0.000015,0.000037
3284992,0.000013,0.000035
3286016,0.000015,0.000031
3287040,0.000014,0.000039
3288064,0.000014,0.000039
3289088,0.000014,0.000030
3290112,0.000015,0.000035
3291136,0.000012,0.000036
3292160,0.000014,0.000029
3293184,0.000013,0.000039
3294208,0.000013,0.000045
3295232,0.000015,0.000030
3296256,0.000015,0.000035
3297280,0.000012,0.000042
3298304,0.000015,0.000044
3299328,0.000013,0.000036
3300352,0.000013,0.000034
3301376,0.000016,0.000034
3302400,0.000015,0.000037
3303424,0.000011,0.000039
3304448,0.000017,0.000028
3305472,0.000013,0.000041
3306496,0.000014,0.000046
3307520,0.000015,0.000033
3308544,0.000015,0.000039
3309568,0.000016,0.000043
3310592,0.000017,0.000031
3311616,0.000014,0.000041
3312640,0.000014,0.000046
3313664,0.000015,0.000032
3314688,0.000015,0.000036
3315712,0.000012,0.000043
3316736,0.000018,0.000028
3317760,0.000014,0.000036
3318784,0.000013,0.000034
3319808,0.000016,0.000032
3320832,0.000015,0.000037
3321856,0.000012,0.000037
3322880,0.000015,0.000027
3323904,0.000013,0.000038
3324928,0.000014,0.000039
3325952,0.000015,0.000029
3326976,0.000016,0.000036
3328000,0.000015,0.000037
3329024,0.000016,0.000028
3330048,0.000013,0.000042
3331072,0.000013,0.000035
3332096,0.000014,0.000038
3333120,0.000016,0.000036
3334144,0.000014,0.000041
3335168,0.000015,0.000026
3336192,0.000015,0.000038
3337216,0.000013,0.000033
3338240,0.000015,0.000029
3339264,0.000015,0.000040
3340288,0.000011,0.000039
3341312,0.000015,0.000029
3342336,0.000014,0.000039
3343360,0.000013,0.000038
3344384,0.000016,0.000029
3345408,0.000014,0.000036
3346432,0.000012,0.000036
3347456,0.000016,0.000027
3348480,0.000013,0.000037
3349504,0.000013,0.000035
3350528,0.000015,0.000029
3351552,0.000015,0.000034
3352576,0.000018,0.000042
3353600,0.000015,0.000027
3354624,0.000012,0.000036
3355648,0.000013,0.000034
3356672,0.000015,0.000028
3357696,0.000016,0.000034
3358720,0.000012,0.000036
3359744,0.000016,0.000027
3360768,0.000013,0.000042
3361792,0.000014,0.000040
3362816,0.000014,0.000029
3363840,0.000016,0.000036
3364864,0.000012,0.000038
3365888,0.000016,0.000028
3366912,0.000012,0.000036
3367936,0.000014,0.000037
3368960,0.000014,0.000030
3369984,0.000016,0.000035
3371008,0.000011,0.000039
3372032,0.000016,0.000035
3373056,0.000013,0.000036
3374080,0.000013,0.000034
3375104,0.000015,0.000030
3376128,0.000015,0.000047
3377152,0.000012,0.000042
3378176,0.000016,0.000028
3379200,0.000013,0.000036
3380224,0.000014,0.000039
3381248,0.000015,0.000031
3382272,0.000014,0.000035
3383296,0.000012,0.000035
3384320,0.000015,0.000028
3385344,0.000013,0.000036
